id,t,post,true_te,eta,F1,F2,mu,g1,g2,W1,W2,prob_treat,treated,g,factor_prod,treat,rel_year,eps,y
3,3,FALSE,0,-0.6423666386364812,3,-0.6423666386364812,0.17846582677470355,-1.3663394121742884,1.0819185871215018,-0.3417073440222058,1.2779134907473129,0,FALSE,Inf,-4.7940066426104355,0,-10,1.8395429814999775,-2.954463661110458
3,4,FALSE,0,-0.977322729059131,4,-0.977322729059131,0.17846582677470355,-1.3663394121742884,1.0819185871215018,-0.3417073440222058,1.2779134907473129,0,FALSE,Inf,-6.522741274882539,0,-10,0.5498312942726205,-5.972909980609918
3,5,FALSE,0,-1.0974859428668986,5,-1.0974859428668986,0.17846582677470355,-1.3663394121742884,1.0819185871215018,-0.3417073440222058,1.2779134907473129,0,FALSE,Inf,-8.019087501563707,0,-10,0.10267693307569142,-7.916410568488016
3,6,FALSE,0,-0.6277014334482959,6,-0.6277014334482959,0.17846582677470355,-1.3663394121742884,1.0819185871215018,-0.3417073440222058,1.2779134907473129,0,FALSE,Inf,-8.877158321056251,0,-10,1.1558655044628166,-7.721292816593435
3,7,FALSE,0,-1.702813953771055,7,-1.702813953771055,0.17846582677470355,-1.3663394121742884,1.0819185871215018,-0.3417073440222058,1.2779134907473129,0,FALSE,Inf,-11.406681952214779,0,-10,0.4655500704797966,-10.941131881734982
3,8,FALSE,0,-1.04418650042831,8,-1.04418650042831,0.17846582677470355,-1.3663394121742884,1.0819185871215018,-0.3417073440222058,1.2779134907473129,0,FALSE,Inf,-12.06044008062905,0,-10,-0.6896322944421791,-12.750072375071229
3,9,FALSE,0,-0.8142292778202419,9,-0.8142292778202419,0.17846582677470355,-1.3663394121742884,1.0819185871215018,-0.3417073440222058,1.2779134907473129,0,FALSE,Inf,-13.177984499420832,0,-10,-0.10496389846650561,-13.282948397887338
3,10,FALSE,0,1.0216185885389222,10,1.0216185885389222,0.17846582677470355,-1.3663394121742884,1.0819185871215018,-0.3417073440222058,1.2779134907473129,0,FALSE,Inf,-12.558085981853791,0,-10,-1.2216612314567994,-13.779747213310591
3,11,FALSE,0,0.4983338638054698,11,0.4983338638054698,0.17846582677470355,-1.3663394121742884,1.0819185871215018,-0.3417073440222058,1.2779134907473129,0,FALSE,Inf,-14.490576864073962,0,-10,0.9491005701524546,-13.541476293921507
3,12,FALSE,0,1.8963760483834553,12,1.8963760483834553,0.17846582677470355,-1.3663394121742884,1.0819185871215018,-0.3417073440222058,1.2779134907473129,0,FALSE,Inf,-14.344348451173376,0,-10,0.26209312140332724,-14.08225532977005
3,13,TRUE,1,0.6937397328157094,13,0.6937397328157094,0.17846582677470355,-1.3663394121742884,1.0819185871215018,-0.3417073440222058,1.2779134907473129,0,FALSE,Inf,-17.01184244670773,0,-10,0.6964709334324801,-16.31537151327525
3,14,TRUE,2,1.279928567903851,14,1.279928567903851,0.17846582677470355,-1.3663394121742884,1.0819185871215018,-0.3417073440222058,1.2779134907473129,0,FALSE,Inf,-17.74397326263706,0,-10,0.35485388096392695,-17.389119381673133
3,15,TRUE,3,0.0703851242270952,15,0.0703851242270952,0.17846582677470355,-1.3663394121742884,1.0819185871215018,-0.3417073440222058,1.2779134907473129,0,FALSE,Inf,-20.418940208456178,0,-10,-0.05409754481158496,-20.473037753267764
4,1,FALSE,0,0.6374339504039801,1,0.6374339504039801,-1.0911718128498964,-0.8604723999698467,-2.233676427206328,-0.348470743339896,-0.8174594826209542,0,FALSE,Inf,-2.2842935888882248,0,-10,1.4433385424803755,-0.8409550464078492
4,2,FALSE,0,-1.1451350772390583,2,-1.1451350772390583,-1.0911718128498964,-0.8604723999698467,-2.233676427206328,-0.348470743339896,-0.8174594826209542,0,FALSE,Inf,0.8369164280562889,0,-10,0.7802583241284538,1.6171747521847426
4,3,FALSE,0,-0.6423666386364812,3,-0.6423666386364812,-1.0911718128498964,-0.8604723999698467,-2.233676427206328,-0.348470743339896,-0.8174594826209542,0,FALSE,Inf,-1.1465779815634662,0,-10,0.6182422740992954,-0.5283357074641708
4,4,FALSE,0,-0.977322729059131,4,-0.977322729059131,-1.0911718128498964,-0.8604723999698467,-2.233676427206328,-0.348470743339896,-0.8174594826209542,0,FALSE,Inf,-1.258866858207049,0,-10,1.218660766570125,-0.04020609163692401
4,5,FALSE,0,-1.0974859428668986,5,-1.0974859428668986,-1.0911718128498964,-0.8604723999698467,-2.233676427206328,-0.348470743339896,-0.8174594826209542,0,FALSE,Inf,-1.8509335200771315,0,-10,0.020050053893616915,-1.8308834661835145
4,6,FALSE,0,-0.6277014334482959,6,-0.6277014334482959,-1.0911718128498964,-0.8604723999698467,-2.233676427206328,-0.348470743339896,-0.8174594826209542,0,FALSE,Inf,-3.760752504602,0,-10,-0.2284372714938754,-3.989189776095875
4,7,FALSE,0,-1.702813953771055,7,-1.702813953771055,-1.0911718128498964,-0.8604723999698467,-2.233676427206328,-0.348470743339896,-0.8174594826209542,0,FALSE,Inf,-2.219771411332515,0,-10,-1.0574305099430927,-3.2772019212756076
4,8,FALSE,0,-1.04418650042831,8,-1.04418650042831,-1.0911718128498964,-0.8604723999698467,-2.233676427206328,-0.348470743339896,-0.8174594826209542,0,FALSE,Inf,-4.551404428144988,0,-10,-1.8591665594748363,-6.410570987619824
4,9,FALSE,0,-0.8142292778202419,9,-0.8142292778202419,-1.0911718128498964,-0.8604723999698467,-2.233676427206328,-0.348470743339896,-0.8174594826209542,0,FALSE,Inf,-5.925526855520314,0,-10,-1.7078900799616465,-7.633416935481961
4,10,FALSE,0,1.0216185885389222,10,1.0216185885389222,-1.0911718128498964,-0.8604723999698467,-2.233676427206328,-0.348470743339896,-0.8174594826209542,0,FALSE,Inf,-10.88668935851366,0,-10,-1.412152941567671,-12.298842300081331
4,11,FALSE,0,0.4983338638054698,11,0.4983338638054698,-1.0911718128498964,-0.8604723999698467,-2.233676427206328,-0.348470743339896,-0.8174594826209542,0,FALSE,Inf,-10.57831300412924,0,-10,-1.3680575787300013,-11.946370582859242
4,12,FALSE,0,1.8963760483834553,12,1.8963760483834553,-1.0911718128498964,-0.8604723999698467,-2.233676427206328,-0.348470743339896,-0.8174594826209542,0,FALSE,Inf,-14.561559276030971,0,-10,-1.4280549663569415,-15.989614242387912
4,13,TRUE,1,0.6937397328157094,13,0.6937397328157094,-1.0911718128498964,-0.8604723999698467,-2.233676427206328,-0.348470743339896,-0.8174594826209542,0,FALSE,Inf,-12.735731287414874,0,-10,-0.16314812553709335,-12.898879412951967
4,14,TRUE,2,1.279928567903851,14,1.279928567903851,-1.0911718128498964,-0.8604723999698467,-2.233676427206328,-0.348470743339896,-0.8174594826209542,0,FALSE,Inf,-14.905559870212638,0,-10,-1.5104607514937023,-16.41602062170634
4,15,TRUE,3,0.0703851242270952,15,0.0703851242270952,-1.0911718128498964,-0.8604723999698467,-2.233676427206328,-0.348470743339896,-0.8174594826209542,0,FALSE,Inf,-13.064303592359751,0,-10,0.07630419127330113,-12.98799940108645
5,1,FALSE,0,0.6374339504039801,1,0.6374339504039801,-3.0679244470616767,-2.9938215404545834,-1.353213795076085,-2.331748754547796,0.02733274890578352,0,FALSE,Inf,-3.8564059555910943,0,-10,0.33271996929299086,-3.5236859862981036
5,2,FALSE,0,-1.1451350772390583,2,-1.1451350772390583,-3.0679244470616767,-2.9938215404545834,-1.353213795076085,-2.331748754547796,0.02733274890578352,0,FALSE,Inf,-4.438030497163755,0,-10,-0.9513256571940271,-5.389356154357782
5,3,FALSE,0,-0.6423666386364812,3,-0.6423666386364812,-3.0679244470616767,-2.9938215404545834,-1.353213795076085,-2.331748754547796,0.02733274890578352,0,FALSE,Inf,-8.11220522446421,0,-10,0.3068338776390712,-7.805371346825139
5,4,FALSE,0,-0.977322729059131,4,-0.977322729059131,-3.0679244470616767,-2.9938215404545834,-1.353213795076085,-2.331748754547796,0.02733274890578352,0,FALSE,Inf,-10.652759562614111,0,-10,0.18297005091063484,-10.469789511703476
5,5,FALSE,0,-1.0974859428668986,5,-1.0974859428668986,-3.0679244470616767,-2.9938215404545834,-1.353213795076085,-2.331748754547796,0.02733274890578352,0,FALSE,Inf,-13.483974584483345,0,-10,-1.0732418146021296,-14.557216399085474
5,6,FALSE,0,-0.6277014334482959,6,-0.6277014334482959,-3.0679244470616767,-2.9938215404545834,-1.353213795076085,-2.331748754547796,0.02733274890578352,0,FALSE,Inf,-17.113515003796234,0,-10,-0.5581377577326938,-17.67165276152893
5,7,FALSE,0,-1.702813953771055,7,-1.702813953771055,-3.0679244470616767,-2.9938215404545834,-1.353213795076085,-2.331748754547796,0.02733274890578352,0,FALSE,Inf,-18.652479450491043,0,-10,0.8571832208837533,-17.79529622960729
5,8,FALSE,0,-1.04418650042831,8,-1.04418650042831,-3.0679244470616767,-2.9938215404545834,-1.353213795076085,-2.331748754547796,0.02733274890578352,0,FALSE,Inf,-22.53756474662486,0,-10,0.00654907821120676,-22.53101566841365
5,9,FALSE,0,-0.8142292778202419,9,-0.8142292778202419,-3.0679244470616767,-2.9938215404545834,-1.353213795076085,-2.331748754547796,0.02733274890578352,0,FALSE,Inf,-25.84256757299006,0,-10,-0.7081526815567389,-26.5507202545468
5,10,FALSE,0,1.0216185885389222,10,1.0216185885389222,-3.0679244470616767,-2.9938215404545834,-1.353213795076085,-2.331748754547796,0.02733274890578352,0,FALSE,Inf,-31.32068377186286,0,-10,-0.21476655361662333,-31.535450325479484
5,11,FALSE,0,0.4983338638054698,11,0.4983338638054698,-3.0679244470616767,-2.9938215404545834,-1.353213795076085,-2.331748754547796,0.02733274890578352,0,FALSE,Inf,-33.606389204055546,0,-10,1.6705193916724395,-31.935869812383107
5,12,FALSE,0,1.8963760483834553,12,1.8963760483834553,-3.0679244470616767,-2.9938215404545834,-1.353213795076085,-2.331748754547796,0.02733274890578352,0,FALSE,Inf,-38.49206071477937,0,-10,0.3042840654389187,-38.18777664934045
5,13,TRUE,1,0.6937397328157094,13,0.6937397328157094,-3.0679244470616767,-2.9938215404545834,-1.353213795076085,-2.331748754547796,0.02733274890578352,0,FALSE,Inf,-39.8584582025482,0,-10,0.9756492554083458,-38.88280894713985
5,14,TRUE,2,1.279928567903851,14,1.279928567903851,-3.0679244470616767,-2.9938215404545834,-1.353213795076085,-2.331748754547796,0.02733274890578352,0,FALSE,Inf,-43.645518561163634,0,-10,2.7215440525852728,-40.92397450857836
5,15,TRUE,3,0.0703851242270952,15,0.0703851242270952,-3.0679244470616767,-2.9938215404545834,-1.353213795076085,-2.331748754547796,0.02733274890578352,0,FALSE,Inf,-45.002569227891,0,-10,0.8658498462761572,-44.136719381614846
6,1,FALSE,0,0.6374339504039801,1,0.6374339504039801,-1.1944155746258633,-1.7078450611845137,-1.0697285398628875,-1.764587766368951,-1.3688087392537867,0,FALSE,Inf,-2.3897263502091954,0,-10,2.448734484762968,0.05900813455377252
6,2,FALSE,0,-1.1451350772390583,2,-1.1451350772390583,-1.1944155746258633,-1.7078450611845137,-1.0697285398628875,-1.764587766368951,-1.3688087392537867,0,FALSE,Inf,-2.190706448248315,0,-10,1.3650712505078604,-0.8256351977404546
6,3,FALSE,0,-0.6423666386364812,3,-0.6423666386364812,-1.1944155746258633,-1.7078450611845137,-1.0697285398628875,-1.764587766368951,-1.3688087392537867,0,FALSE,Inf,-4.436377257148306,0,-10,-0.03999383210016094,-4.476371089248468
6,4,FALSE,0,-0.977322729059131,4,-0.977322729059131,-1.1944155746258633,-1.7078450611845137,-1.0697285398628875,-1.764587766368951,-1.3688087392537867,0,FALSE,Inf,-5.785910228806818,0,-10,-1.4965425650606634,-7.282452793867481
6,5,FALSE,0,-1.0974859428668986,5,-1.0974859428668986,-1.1944155746258633,-1.7078450611845137,-1.0697285398628875,-1.764587766368951,-1.3688087392537867,0,FALSE,Inf,-7.365213270739518,0,-10,-1.6332724769722162,-8.998485747711733
6,6,FALSE,0,-0.6277014334482959,6,-0.6277014334482959,-1.1944155746258633,-1.7078450611845137,-1.0697285398628875,-1.764587766368951,-1.3688087392537867,0,FALSE,Inf,-9.575600229234594,0,-10,-0.42339068312064954,-9.998990912355243
6,7,FALSE,0,-1.702813953771055,7,-1.702813953771055,-1.1944155746258633,-1.7078450611845137,-1.0697285398628875,-1.764587766368951,-1.3688087392537867,0,FALSE,Inf,-10.133366743865935,0,-10,0.5988071749429471,-9.534559568922987
6,8,FALSE,0,-1.04418650042831,8,-1.04418650042831,-1.1944155746258633,-1.7078450611845137,-1.0697285398628875,-1.764587766368951,-1.3688087392537867,0,FALSE,Inf,-12.545764389028395,0,-10,-0.26792153203601476,-12.81368592106441
6,9,FALSE,0,-0.8142292778202419,9,-0.8142292778202419,-1.1944155746258633,-1.7078450611845137,-1.0697285398628875,-1.764587766368951,-1.3688087392537867,0,FALSE,Inf,-14.499601254184363,0,-10,-0.671571913921383,-15.171173168105746
6,10,FALSE,0,1.0216185885389222,10,1.0216185885389222,-1.1944155746258633,-1.7078450611845137,-1.0697285398628875,-1.764587766368951,-1.3688087392537867,0,FALSE,Inf,-18.171305172859665,0,-10,0.5327359947564504,-17.638569178103214
6,11,FALSE,0,0.4983338638054698,11,0.4983338638054698,-1.1944155746258633,-1.7078450611845137,-1.0697285398628875,-1.764587766368951,-1.3688087392537867,0,FALSE,Inf,-19.31937762952251,0,-10,-0.6213149628423119,-19.940692592364822
6,12,FALSE,0,1.8963760483834553,12,1.8963760483834553,-1.1944155746258633,-1.7078450611845137,-1.0697285398628875,-1.764587766368951,-1.3688087392537867,0,FALSE,Inf,-22.52274831548235,0,-10,-0.4646255715243554,-22.987373887006704
6,13,TRUE,1,0.6937397328157094,13,0.6937397328157094,-1.1944155746258633,-1.7078450611845137,-1.0697285398628875,-1.764587766368951,-1.3688087392537867,0,FALSE,Inf,-22.944098986828497,0,-10,-3.0426304238053405,-25.98672941063384
6,14,TRUE,2,1.279928567903851,14,1.279928567903851,-1.1944155746258633,-1.7078450611845137,-1.0697285398628875,-1.764587766368951,-1.3688087392537867,0,FALSE,Inf,-25.279006974655776,0,-10,-2.0857719118365545,-27.36477888649233
6,15,TRUE,3,0.0703851242270952,15,0.0703851242270952,-1.1944155746258633,-1.7078450611845137,-1.0697285398628875,-1.764587766368951,-1.3688087392537867,0,FALSE,Inf,-25.692968893935223,0,-10,-0.09041263344117745,-25.7833815273764
7,1,FALSE,0,0.6374339504039801,1,0.6374339504039801,0.7130062349068652,1.8440484668458965,0.7077808866714697,0.9588112768637014,1.6353181791128493,1,TRUE,13,2.295212033457323,0,-12,-0.018478746894305065,2.276733286563018
7,2,FALSE,0,-1.1451350772390583,2,-1.1451350772390583,0.7130062349068652,1.8440484668458965,0.7077808866714697,0.9588112768637014,1.6353181791128493,1,TRUE,13,2.8775922133649305,0,-11,1.4636446464502266,4.341236859815157
7,3,FALSE,0,-0.6423666386364812,3,-0.6423666386364812,0.7130062349068652,1.8440484668458965,0.7077808866714697,0.9588112768637014,1.6353181791128493,1,TRUE,13,5.07749057147539,0,-10,0.038615141021918875,5.116105712497308
7,4,FALSE,0,-0.977322729059131,4,-0.977322729059131,0.7130062349068652,1.8440484668458965,0.7077808866714697,0.9588112768637014,1.6353181791128493,1,TRUE,13,6.684463519645933,0,-9,-0.6630543554286035,6.02140916421733
7,5,FALSE,0,-1.0974859428668986,5,-1.0974859428668986,0.7130062349068652,1.8440484668458965,0.7077808866714697,0.9588112768637014,1.6353181791128493,1,TRUE,13,8.443462760477674,0,-8,-0.19321778625227604,8.250244974225398
7,6,FALSE,0,-0.6277014334482959,6,-0.6277014334482959,0.7130062349068652,1.8440484668458965,0.7077808866714697,0.9588112768637014,1.6353181791128493,1,TRUE,13,10.620015723944393,0,-7,-0.822370076475009,9.797645647469384
7,7,FALSE,0,-1.702813953771055,7,-1.702813953771055,0.7130062349068652,1.8440484668458965,0.7077808866714697,0.9588112768637014,1.6353181791128493,1,TRUE,13,11.703120097884648,0,-6,-1.4424361957288254,10.260683902155822
7,8,FALSE,0,-1.04418650042831,8,-1.04418650042831,0.7130062349068652,1.8440484668458965,0.7077808866714697,0.9588112768637014,1.6353181791128493,1,TRUE,13,14.013332487643645,0,-5,-1.38764109961334,12.625691388030305
7,9,FALSE,0,-0.8142292778202419,9,-0.8142292778202419,0.7130062349068652,1.8440484668458965,0.7077808866714697,0.9588112768637014,1.6353181791128493,1,TRUE,13,16.020140281403588,0,-4,0.9590533069443641,16.979193588347954
7,10,FALSE,0,1.0216185885389222,10,1.0216185885389222,0.7130062349068652,1.8440484668458965,0.7077808866714697,0.9588112768637014,1.6353181791128493,1,TRUE,13,19.1635667788951,0,-3,2.855819089302755,22.019385868197855
7,11,FALSE,0,0.4983338638054698,11,0.4983338638054698,0.7130062349068652,1.8440484668458965,0.7077808866714697,0.9588112768637014,1.6353181791128493,1,TRUE,13,20.637244319287518,0,-2,3.651893901256965,24.289138220544483
7,12,FALSE,0,1.8963760483834553,12,1.8963760483834553,0.7130062349068652,1.8440484668458965,0.7077808866714697,0.9588112768637014,1.6353181791128493,1,TRUE,13,23.47080032313814,0,-1,1.3172104473714572,24.788010770509597
7,13,TRUE,1,0.6937397328157094,13,0.6937397328157094,0.7130062349068652,1.8440484668458965,0.7077808866714697,0.9588112768637014,1.6353181791128493,1,TRUE,13,24.463645792208187,1,0,0.35548381086136494,25.819129603069552
7,14,TRUE,2,1.279928567903851,14,1.279928567903851,0.7130062349068652,1.8440484668458965,0.7077808866714697,0.9588112768637014,1.6353181791128493,1,TRUE,13,26.722587512509683,1,1,0.6417872631997479,29.364374775709432
7,15,TRUE,3,0.0703851242270952,15,0.0703851242270952,0.7130062349068652,1.8440484668458965,0.7077808866714697,0.9588112768637014,1.6353181791128493,1,TRUE,13,27.710544248322382,1,2,1.822561817344268,32.53310606566665
8,1,FALSE,0,0.6374339504039801,1,0.6374339504039801,-1.0435979966210451,-0.8440096846542222,-0.42766565814821145,-0.6810890358641012,1.0865104356670494,0,FALSE,Inf,-1.1166182945797547,0,-10,1.2440703581922476,0.12745206361249295
8,2,FALSE,0,-1.1451350772390583,2,-1.1451350772390583,-1.0435979966210451,-0.8440096846542222,-0.42766565814821145,-0.6810890358641012,1.0865104356670494,0,FALSE,Inf,-1.1982844228323997,0,-10,2.3128483778945563,1.1145639550621567
8,3,FALSE,0,-0.6423666386364812,3,-0.6423666386364812,-1.0435979966210451,-0.8440096846542222,-0.42766565814821145,-0.6810890358641012,1.0865104356670494,0,FALSE,Inf,-2.257310902677742,0,-10,1.8943682968889726,-0.36294260578876925
8,4,FALSE,0,-0.977322729059131,4,-0.977322729059131,-1.0435979966210451,-0.8440096846542222,-0.42766565814821145,-0.6810890358641012,1.0865104356670494,0,FALSE,Inf,-2.9580713704706096,0,-10,2.7150981495329836,-0.24297322093762608
8,5,FALSE,0,-1.0974859428668986,5,-1.0974859428668986,-1.0435979966210451,-0.8440096846542222,-0.42766565814821145,-0.6810890358641012,1.0865104356670494,0,FALSE,Inf,-3.7506913752065283,0,-10,1.90827778154705,-1.8424135936594783
8,6,FALSE,0,-0.6277014334482959,6,-0.6277014334482959,-1.0435979966210451,-0.8440096846542222,-0.42766565814821145,-0.6810890358641012,1.0865104356670494,0,FALSE,Inf,-4.795611761269092,0,-10,3.2358618119218274,-1.5597499493472649
8,7,FALSE,0,-1.702813953771055,7,-1.702813953771055,-1.0435979966210451,-0.8440096846542222,-0.42766565814821145,-0.6810890358641012,1.0865104356670494,0,FALSE,Inf,-5.1798327423360995,0,-10,1.845658031858942,-3.3341747104771575
8,8,FALSE,0,-1.04418650042831,8,-1.04418650042831,-1.0435979966210451,-0.8440096846542222,-0.42766565814821145,-0.6810890358641012,1.0865104356670494,0,FALSE,Inf,-6.305514770298627,0,-10,0.6590028878609738,-5.646511882437653
8,9,FALSE,0,-0.8142292778202419,9,-0.8142292778202419,-1.0435979966210451,-0.8440096846542222,-0.42766565814821145,-0.6810890358641012,1.0865104356670494,0,FALSE,Inf,-7.247869261905463,0,-10,0.26686806282754816,-6.981001199077915
8,10,FALSE,0,1.0216185885389222,10,1.0216185885389222,-1.0435979966210451,-0.8440096846542222,-0.42766565814821145,-0.6810890358641012,1.0865104356670494,0,FALSE,Inf,-8.877008032586167,0,-10,-0.5201882340604788,-9.397196266646645
